game,season,home_team,away_team,starting_min,outcome,home_players,away_players,player_removed
9226,7,30,9,26,1,"[221, 568, 664, 958]","[40, 376, 545, 612, 1025]",957
1925,1,9,7,38,1,"[72, 461, 834, 850]","[110, 335, 464, 541, 979]",455
2866,2,25,10,32,1,"[390, 430, 717, 967]","[63, 65, 427, 669, 859]",304
3709,3,1,4,31,1,"[578, 585, 814, 825]","[107, 269, 517, 597, 942]",796
7386,6,10,25,8,-1,"[55, 386, 599, 925]","[53, 78, 382, 408, 430]",240
10803,8,10,15,43,-1,"[240, 558, 690, 907]","[413, 452, 521, 601, 867]",631
6136,4,4,19,19,-1,"[130, 138, 499, 609]","[109, 513, 529, 882, 977]",653
856,0,11,32,14,-1,"[103, 176, 654, 901]","[46, 533, 535, 548, 604]",812
10180,8,32,26,46,1,"[34, 249, 380, 790]","[479, 563, 642, 709, 752]",610
9191,7,3,15,13,-1,"[67, 85, 94, 542]","[435, 601, 725, 753, 966]",446
6216,5,8,17,9,-1,"[12, 157, 864, 990]","[90, 300, 521, 907, 927]",43
8225,6,10,28,34,-1,"[135, 240, 386, 925]","[206, 331, 646, 707, 758]",453
3340,2,26,25,37,1,"[42, 641, 829, 953]","[62, 191, 390, 668, 717]",43
4566,3,0,17,19,-1,"[13, 505, 545, 692]","[50, 112, 139, 338, 517]",719
8235,6,23,1,34,1,"[410, 460, 583, 781]","[191, 473, 528, 796, 951]",827
1818,1,13,19,35,1,"[165, 195, 543, 876]","[69, 105, 457, 460, 660]",15
6453,5,27,7,37,-1,"[538, 686, 892, 904]","[257, 286, 396, 464, 909]",847
6561,5,32,14,25,1,"[34, 249, 435, 535]","[51, 263, 600, 706, 792]",425
7764,6,30,20,39,1,"[221, 358, 744, 957]","[61, 81, 852, 869, 1032]",695
5473,4,14,6,23,-1,"[51, 263, 600, 706]","[58, 175, 663, 737, 878]",792
1711,1,30,23,30,-1,"[125, 711, 958, 969]","[240, 317, 427, 804, 928]",695
3709,3,1,4,9,-1,"[688, 796, 814, 821]","[107, 446, 517, 597, 942]",912
4520,3,7,12,39,1,"[255, 286, 318, 851]","[311, 721, 918, 940, 989]",464
2559,2,6,17,13,1,"[216, 407, 737, 1016]","[347, 501, 642, 649, 815]",35
10092,8,4,1,16,-1,"[307, 499, 942, 970]","[110, 420, 451, 676, 801]",1
3748,3,28,0,6,-1,"[114, 509, 616, 691]","[13, 505, 545, 692, 719]",929
10327,8,1,8,33,1,"[82, 451, 677, 995]","[30, 78, 218, 234, 990]",420
3367,2,13,15,33,-1,"[15, 84, 123, 932]","[375, 383, 666, 766, 865]",349
9696,8,6,22,12,-1,"[614, 630, 725, 986]","[61, 81, 497, 517, 869]",909
400,0,31,32,24,-1,"[219, 311, 649, 825]","[349, 511, 780, 822, 940]",173
8664,7,33,29,36,-1,"[20, 280, 327, 481]","[176, 402, 517, 677, 790]",371
8551,7,26,17,32,-1,"[111, 343, 627, 709]","[338, 514, 595, 746, 766]",394
10606,8,17,30,46,-1,"[364, 519, 595, 709]","[104, 221, 568, 958, 969]",733
10697,8,0,17,40,-1,"[252, 726, 913, 952]","[364, 496, 514, 766, 1041]",13
5050,4,6,12,11,-1,"[58, 216, 632, 815]","[115, 721, 918, 940, 992]",468
3011,2,32,1,11,-1,"[429, 459, 535, 604]","[122, 366, 585, 814, 825]",159
3334,2,34,4,22,1,"[141, 414, 724, 768]","[269, 499, 517, 653, 998]",757
4123,3,18,34,34,-1,"[815, 871, 872, 1019]","[36, 58, 141, 309, 365]",587
1899,1,26,17,30,1,"[42, 43, 829, 879]","[50, 101, 737, 861, 1037]",1029
6510,5,23,33,46,1,"[392, 398, 483, 621]","[14, 276, 371, 795, 813]",1000
7577,6,4,34,32,-1,"[138, 499, 597, 669]","[326, 355, 591, 691, 913]",653
7804,6,9,17,7,-1,"[376, 461, 612, 947]","[112, 338, 721, 738, 879]",113
8590,7,17,34,18,-1,"[320, 358, 649, 1041]","[331, 355, 445, 591, 980]",141
9881,8,29,12,42,1,"[87, 135, 771, 815]","[210, 627, 850, 860, 917]",829
4885,3,10,24,39,-1,"[63, 738, 831, 859]","[331, 434, 473, 894, 952]",67
10536,8,5,34,11,-1,"[121, 619, 712, 737]","[300, 355, 518, 668, 777]",94
7573,6,34,25,8,-1,"[108, 326, 355, 528]","[78, 382, 408, 430, 762]",591
770,0,16,28,42,-1,"[31, 68, 306, 440]","[114, 399, 425, 453, 1040]",316
6163,5,29,14,0,1,"[176, 250, 517, 996]","[263, 275, 542, 600, 792]",677
1757,1,14,17,39,-1,"[51, 529, 617, 980]","[152, 153, 714, 715, 737]",600
6536,5,3,4,23,-1,"[104, 576, 831, 998]","[138, 498, 499, 516, 609]",94
1869,1,16,12,34,-1,"[295, 306, 466, 837]","[44, 220, 472, 688, 721]",1001
6595,5,11,18,21,-1,"[531, 588, 610, 645]","[587, 649, 708, 761, 839]",149
6255,5,32,19,42,-1,"[34, 46, 356, 535]","[63, 255, 264, 604, 912]",435
3486,2,12,7,19,1,"[115, 453, 940, 989]","[69, 110, 286, 406, 464]",220
8164,6,14,34,32,1,"[58, 304, 600, 931]","[518, 591, 691, 751, 980]",706
4418,3,6,16,37,1,"[35, 429, 468, 630]","[137, 295, 507, 708, 1001]",1043
3822,3,0,20,41,1,"[427, 505, 545, 719]","[98, 229, 245, 440, 797]",13
9148,7,13,28,8,-1,"[168, 246, 427, 694]","[132, 206, 616, 758, 847]",96
3567,2,18,7,13,-1,"[98, 119, 684, 848]","[69, 110, 406, 441, 464]",892
7122,5,23,13,16,-1,"[33, 621, 719, 932]","[328, 583, 737, 757, 829]",410
5722,4,6,34,46,-1,"[429, 663, 815, 872]","[36, 518, 541, 597, 1037]",878
4182,3,32,30,33,-1,"[46, 159, 249, 453]","[72, 664, 852, 958, 969]",919
5439,4,27,14,8,-1,"[150, 373, 668, 931]","[51, 263, 600, 617, 706]",1010
341,0,3,1,43,-1,"[7, 262, 326, 827]","[14, 122, 257, 361, 796]",363
4966,4,6,0,18,-1,"[64, 407, 429, 815]","[13, 505, 545, 692, 719]",35
8079,6,29,17,10,-1,"[250, 402, 465, 677]","[112, 320, 382, 688, 721]",517
10540,8,17,22,11,1,"[364, 448, 514, 709]","[26, 61, 222, 765, 996]",595
1973,1,1,30,17,1,"[315, 440, 632, 966]","[125, 419, 664, 711, 958]",825
9652,8,28,6,35,-1,"[616, 929, 1022, 1023]","[587, 614, 630, 909, 986]",165
6437,5,27,15,39,1,"[448, 668, 714, 931]","[222, 544, 666, 766, 877]",686
5351,4,10,28,18,-1,"[320, 738, 848, 1013]","[43, 222, 671, 758, 864]",925
3052,2,8,25,25,1,"[155, 410, 583, 751]","[191, 304, 390, 430, 820]",203
654,0,9,12,40,-1,"[72, 139, 635, 947]","[233, 472, 487, 721, 824]",821
2902,2,34,24,7,1,"[36, 58, 287, 724]","[173, 272, 473, 584, 868]",757
2973,2,0,25,41,-1,"[505, 701, 856, 918]","[191, 304, 390, 430, 820]",545
8953,7,25,3,20,1,"[78, 366, 702, 1008]","[14, 362, 542, 576, 712]",964
7803,6,6,10,46,-1,"[284, 614, 907, 986]","[240, 299, 453, 581, 599]",30
888,0,26,19,25,1,"[42, 43, 879, 935]","[388, 457, 460, 731, 1010]",1029
3122,2,14,3,11,-1,"[51, 263, 617, 980]","[104, 326, 363, 813, 827]",600
7167,6,11,28,40,-1,"[149, 434, 675, 965]","[407, 616, 758, 764, 1022]",770
5128,4,3,23,22,-1,"[104, 196, 363, 927]","[218, 392, 827, 859, 1031]",998
5152,4,6,15,0,-1,"[35, 64, 407, 737]","[666, 720, 865, 1032, 1040]",511
9920,8,18,28,36,-1,"[54, 59, 469, 1039]","[165, 206, 616, 929, 1022]",184
7985,6,16,29,35,-1,"[157, 765, 820, 825]","[250, 402, 517, 677, 996]",630
6884,5,7,11,41,-1,"[109, 464, 617, 1010]","[154, 191, 309, 671, 790]",851
9544,7,2,0,0,-1,"[48, 505, 585, 796]","[252, 325, 475, 609, 795]",534
6188,5,1,9,21,-1,"[487, 688, 814, 825]","[85, 376, 522, 850, 947]",110
8445,7,22,14,12,1,"[121, 379, 620, 996]","[500, 529, 531, 1021, 1032]",63
9114,7,0,15,8,-1,"[325, 609, 641, 795]","[191, 435, 666, 753, 1040]",252
10794,8,12,24,44,-1,"[360, 645, 850, 860]","[63, 196, 284, 327, 868]",129
6750,5,34,28,40,-1,"[518, 591, 757, 852]","[363, 427, 509, 616, 1022]",981
2582,2,12,26,41,-1,"[220, 688, 926, 940]","[43, 325, 861, 953, 1029]",472
1548,1,17,25,18,1,"[101, 152, 714, 1037]","[8, 390, 570, 594, 820]",153
3794,3,7,11,14,-1,"[300, 406, 441, 541]","[1, 135, 154, 238, 610]",464
1743,1,19,31,25,-1,"[460, 537, 891, 1010]","[311, 473, 584, 606, 754]",835
3137,2,28,3,9,1,"[114, 509, 616, 977]","[104, 254, 562, 813, 827]",496
7844,6,32,16,18,-1,"[17, 249, 516, 950]","[159, 306, 630, 765, 820]",3
3502,2,19,6,42,-1,"[101, 124, 594, 1010]","[35, 257, 630, 737, 1043]",455
3574,2,10,29,35,-1,"[63, 427, 573, 738]","[90, 292, 348, 588, 819]",130
8205,6,28,2,34,-1,"[206, 331, 616, 707]","[36, 130, 264, 363, 829]",758
4984,4,4,23,39,1,"[130, 609, 770, 857]","[33, 392, 621, 859, 965]",942
7189,6,24,32,0,1,"[578, 584, 894, 952]","[46, 249, 523, 610, 621]",868
8152,6,15,24,43,-1,"[496, 720, 966, 1040]","[584, 588, 754, 830, 868]",947
6834,5,19,34,18,-1,"[264, 363, 604, 912]","[319, 445, 528, 751, 913]",939
1701,1,1,15,21,-1,"[585, 814, 825, 966]","[231, 720, 725, 792, 865]",440
9409,7,23,6,25,-1,"[33, 410, 827, 1000]","[284, 453, 653, 922, 986]",140
9210,7,33,1,20,1,"[268, 371, 692, 982]","[110, 363, 473, 574, 814]",20
6532,5,1,14,19,-1,"[110, 173, 796, 814]","[263, 600, 706, 792, 989]",825
4419,3,28,30,0,-1,"[43, 496, 616, 691]","[72, 360, 835, 958, 969]",562
7338,6,15,6,18,-1,"[666, 966, 1019, 1040]","[35, 216, 484, 771, 986]",808
5434,4,18,3,45,-1,"[184, 587, 691, 708]","[104, 196, 362, 696, 998]",525
1235,1,12,34,45,1,"[220, 426, 688, 721]","[58, 71, 116, 141, 365]",472
1254,1,25,9,37,-1,"[304, 570, 785, 820]","[72, 455, 461, 856, 947]",137
4121,3,12,0,34,-1,"[203, 654, 918, 992]","[13, 427, 505, 701, 1041]",940
6686,5,33,16,9,-1,"[14, 129, 541, 795]","[306, 507, 630, 765, 901]",311
596,0,19,25,37,-1,"[315, 460, 731, 835]","[137, 304, 408, 785, 975]",179
5098,4,33,30,12,-1,"[264, 347, 795, 813]","[72, 248, 358, 360, 969]",129
9587,7,15,7,25,-1,"[191, 666, 720, 1040]","[286, 535, 738, 879, 909]",947
4847,3,7,15,12,-1,"[141, 318, 460, 464]","[234, 385, 679, 865, 877]",116
1697,1,34,9,47,1,"[116, 255, 287, 757]","[34, 78, 803, 850, 1017]",36
3934,3,24,11,30,-1,"[473, 584, 868, 952]","[1, 135, 176, 901, 980]",894
2181,1,0,11,23,-1,"[505, 692, 719, 875]","[723, 812, 901, 932, 974]",13
1129,0,26,32,14,1,"[506, 609, 641, 848]","[159, 535, 548, 604, 740]",42
3721,3,6,3,27,1,"[35, 64, 630, 905]","[363, 827, 926, 1000, 1013]",737
10659,8,15,6,0,-1,"[191, 666, 720, 966]","[410, 587, 614, 630, 963]",1040
9237,7,27,22,42,-1,"[361, 369, 403, 686]","[61, 63, 81, 330, 996]",675
4561,3,12,4,35,1,"[203, 654, 940, 989]","[446, 597, 653, 856, 942]",220
4350,3,29,10,11,-1,"[49, 90, 399, 889]","[67, 143, 185, 859, 925]",771
5057,4,0,18,10,1,"[13, 427, 475, 701]","[67, 184, 601, 629, 939]",545
3188,2,32,14,25,-1,"[64, 159, 487, 511]","[263, 600, 617, 651, 792]",46
10591,8,16,6,19,1,"[306, 369, 389, 653]","[398, 410, 436, 614, 963]",392
770,0,16,28,37,-1,"[31, 306, 316, 440]","[114, 425, 548, 616, 691]",68
10609,8,29,13,41,-1,"[43, 87, 270, 865]","[96, 168, 246, 390, 408]",829
3004,2,34,3,27,-1,"[58, 141, 287, 724]","[104, 326, 363, 813, 890]",36
5027,4,6,19,21,1,"[35, 407, 429, 737]","[63, 124, 276, 604, 977]",64
8213,6,6,26,0,1,"[30, 907, 995, 1019]","[207, 343, 546, 922, 953]",986
10315,8,7,18,14,1,"[153, 286, 406, 827]","[54, 59, 154, 372, 737]",16
5823,4,9,18,42,-1,"[80, 376, 834, 850]","[65, 525, 587, 629, 1019]",85
1965,1,32,13,0,1,"[46, 64, 429, 535]","[118, 165, 185, 195, 962]",159
7470,6,25,10,42,1,"[78, 307, 430, 762]","[240, 299, 453, 599, 925]",702
917,0,0,15,15,-1,"[638, 692, 875, 997]","[212, 628, 725, 792, 865]",912
1561,1,10,14,38,-1,"[12, 694, 738, 927]","[529, 617, 859, 882, 1013]",79
5680,4,20,18,33,-1,"[245, 281, 677, 881]","[67, 525, 587, 1019, 1021]",168
4129,3,8,7,32,-1,"[78, 410, 751, 990]","[300, 460, 464, 541, 909]",583
6583,5,17,20,35,1,"[338, 521, 721, 927]","[16, 289, 918, 980, 1032]",112
6101,4,19,23,20,-1,"[529, 882, 926, 977]","[140, 155, 449, 621, 910]",124
5187,4,19,24,12,-1,"[88, 124, 208, 268]","[200, 331, 434, 754, 952]",63
7333,6,32,30,9,1,"[46, 249, 523, 535]","[104, 358, 664, 958, 969]",287
6551,5,12,8,29,1,"[220, 245, 794, 860]","[12, 78, 184, 601, 990]",235
1083,0,19,26,45,-1,"[179, 457, 460, 1010]","[42, 43, 506, 609, 879]",835
4467,3,6,25,23,-1,"[64, 216, 407, 630]","[408, 430, 668, 717, 869]",1043
310,0,11,14,19,1,"[562, 812, 901, 1035]","[600, 607, 651, 915, 1013]",654
5950,4,28,26,44,-1,"[43, 363, 758, 1022]","[325, 500, 546, 641, 953]",616
5565,4,24,23,13,-1,"[331, 473, 754, 894]","[392, 621, 859, 910, 965]",434
4209,3,10,29,17,-1,"[130, 738, 859, 1013]","[49, 90, 465, 771, 896]",63
2314,1,8,10,14,-1,"[29, 318, 410, 583]","[55, 84, 694, 738, 927]",634
3964,3,14,16,38,1,"[529, 600, 617, 904]","[295, 306, 487, 681, 708]",792
9998,8,6,15,0,1,"[587, 614, 630, 725]","[191, 521, 666, 720, 947]",35
7876,6,9,30,33,-1,"[113, 153, 376, 850]","[104, 248, 358, 568, 969]",535
7329,6,8,20,22,1,"[42, 579, 601, 990]","[16, 380, 847, 852, 869]",43
2150,1,27,33,36,-1,"[104, 370, 813, 905]","[264, 609, 698, 704, 795]",631
5881,4,16,14,22,-1,"[159, 306, 681, 1043]","[51, 263, 600, 706, 792]",630
937,0,16,34,44,1,"[68, 359, 905, 1001]","[58, 71, 116, 365, 455]",316
6555,5,29,27,24,-1,"[176, 292, 348, 402]","[150, 373, 448, 668, 858]",996
721,0,23,13,9,-1,"[240, 317, 804, 928]","[195, 325, 876, 907, 962]",150
3964,3,14,16,19,-1,"[263, 617, 706, 792]","[306, 487, 681, 708, 804]",600
1014,0,11,9,23,-1,"[176, 562, 812, 974]","[72, 155, 172, 856, 947]",901
6614,5,19,17,26,-1,"[124, 255, 665, 912]","[112, 139, 338, 521, 907]",264
8685,7,3,25,38,-1,"[469, 477, 542, 815]","[307, 366, 430, 461, 702]",85
10538,8,13,18,25,1,"[168, 246, 694, 922]","[10, 54, 588, 761, 839]",408
2018,1,34,23,10,-1,"[71, 116, 255, 287]","[240, 317, 349, 427, 804]",58
4016,3,26,11,22,-1,"[29, 42, 325, 459]","[135, 610, 645, 901, 980]",953
4709,3,11,1,18,1,"[238, 531, 610, 901]","[585, 711, 745, 796, 821]",154
1480,1,10,25,35,1,"[12, 694, 738, 927]","[390, 408, 430, 432, 701]",573
4588,3,1,3,26,-1,"[578, 796, 814, 825]","[104, 363, 827, 927, 954]",585
10362,8,9,18,45,-1,"[67, 196, 376, 612]","[54, 588, 737, 761, 953]",582
10727,8,14,28,10,-1,"[138, 415, 527, 1021]","[78, 132, 165, 206, 616]",531
10247,8,27,11,14,-1,"[109, 361, 402, 675]","[184, 290, 464, 510, 980]",328
3592,2,27,29,18,1,"[462, 694, 905, 931]","[49, 90, 133, 348, 465]",448
7270,6,6,7,11,-1,"[30, 35, 484, 995]","[91, 288, 420, 989, 1010]",216
9969,8,8,11,13,1,"[218, 234, 561, 990]","[290, 304, 756, 786, 980]",579
10145,8,34,4,13,-1,"[43, 591, 604, 823]","[1, 307, 760, 942, 970]",777
9073,7,34,24,39,-1,"[108, 668, 980, 981]","[482, 584, 799, 830, 894]",355
1450,1,1,23,16,1,"[122, 315, 366, 825]","[240, 317, 427, 832, 928]",440
5240,4,23,32,33,1,"[33, 218, 965, 1031]","[46, 249, 496, 631, 634]",827
6936,5,28,33,41,-1,"[407, 525, 616, 758]","[14, 268, 371, 426, 795]",1022
2785,2,1,20,40,1,"[366, 585, 796, 966]","[168, 245, 393, 440, 823]",315
5955,4,13,27,37,-1,"[16, 96, 328, 397]","[383, 448, 668, 717, 1038]",817
3850,3,12,23,42,-1,"[203, 220, 918, 940]","[12, 162, 240, 449, 624]",311
5918,4,12,23,15,-1,"[115, 220, 472, 542]","[621, 852, 859, 910, 965]",0
5902,4,6,24,37,-1,"[175, 647, 663, 872]","[202, 331, 434, 748, 894]",216
8232,6,33,2,13,-1,"[20, 268, 692, 795]","[36, 130, 570, 604, 665]",426
7876,6,9,30,17,1,"[153, 376, 612, 850]","[104, 358, 568, 791, 927]",1025
2145,1,16,10,17,1,"[169, 670, 837, 909]","[55, 130, 573, 738, 927]",1001
3069,2,23,4,8,1,"[12, 240, 449, 745]","[85, 269, 499, 653, 998]",804
9911,8,27,16,18,-1,"[67, 328, 369, 733]","[306, 433, 542, 681, 1001]",675
2344,1,3,6,17,-1,"[309, 363, 448, 462]","[35, 257, 274, 506, 630]",326
2569,2,17,30,12,-1,"[153, 347, 815, 835]","[67, 125, 419, 606, 852]",649
3298,2,23,12,13,-1,"[173, 218, 624, 1031]","[453, 688, 822, 926, 989]",745
9114,7,0,15,32,-1,"[252, 382, 609, 641]","[191, 666, 725, 753, 1040]",795
1808,1,27,18,0,-1,"[33, 813, 909, 931]","[14, 687, 819, 871, 892]",104
70,0,27,7,19,-1,"[104, 631, 909, 931]","[62, 273, 286, 375, 464]",33
1278,1,17,32,42,1,"[101, 152, 214, 861]","[139, 429, 535, 548, 604]",153
7776,6,20,11,37,-1,"[81, 121, 463, 869]","[139, 483, 675, 790, 965]",852
5889,4,26,1,15,1,"[343, 500, 641, 690]","[137, 473, 825, 881, 989]",953
104,0,18,28,20,1,"[585, 683, 724, 979]","[399, 453, 691, 977, 1040]",837
8834,7,8,26,17,-1,"[579, 817, 963, 1031]","[343, 394, 709, 922, 953]",990
3772,3,26,19,45,1,"[42, 641, 879, 953]","[124, 318, 812, 951, 979]",1029
7511,6,25,34,17,1,"[78, 366, 382, 430]","[308, 528, 591, 691, 907]",408
9795,8,5,13,8,-1,"[182, 358, 576, 619]","[96, 168, 246, 408, 427]",14
3442,2,18,3,16,1,"[119, 817, 848, 871]","[104, 196, 254, 827, 1013]",892
8200,6,18,14,31,-1,"[270, 649, 761, 839]","[58, 310, 600, 792, 929]",48
6906,5,3,8,34,-1,"[185, 196, 200, 998]","[12, 43, 78, 579, 990]",362
10760,8,8,14,41,1,"[218, 357, 990, 1023]","[303, 312, 527, 845, 1021]",407
1394,1,18,6,29,1,"[375, 687, 710, 871]","[216, 300, 630, 881, 1043]",14
6145,4,27,30,0,-1,"[150, 373, 668, 931]","[72, 664, 835, 958, 969]",448
5794,4,17,4,29,-1,"[112, 139, 517, 626]","[138, 269, 499, 570, 653]",50
781,0,25,28,20,1,"[137, 304, 390, 594]","[114, 425, 453, 548, 1040]",231
3574,2,10,29,13,1,"[63, 185, 573, 738]","[49, 348, 465, 588, 819]",840
10404,8,18,27,45,1,"[54, 372, 761, 839]","[23, 328, 675, 686, 780]",588
1774,1,23,9,10,-1,"[349, 427, 804, 1040]","[72, 78, 155, 455, 461]",240
5328,4,13,18,9,1,"[16, 96, 246, 328]","[601, 649, 691, 708, 1021]",330
1522,1,23,26,7,1,"[240, 349, 928, 1040]","[42, 43, 829, 879, 1029]",804
10474,8,8,22,30,-1,"[218, 817, 990, 1031]","[222, 330, 765, 770, 996]",512
1655,1,14,33,36,-1,"[263, 600, 607, 617]","[129, 454, 458, 795, 858]",529
7088,5,7,10,37,1,"[257, 396, 909, 1010]","[115, 287, 486, 599, 835]",464
3010,2,30,25,18,1,"[125, 606, 711, 852]","[191, 304, 408, 430, 820]",969
6991,5,8,10,31,-1,"[78, 579, 601, 990]","[55, 151, 240, 295, 599]",218
8560,7,16,25,8,-1,"[159, 681, 825, 901]","[53, 78, 307, 430, 762]",630
3657,2,16,23,14,1,"[202, 425, 681, 708]","[12, 173, 624, 745, 804]",436
2605,2,13,30,19,-1,"[15, 123, 195, 837]","[95, 125, 711, 852, 958]",729
8084,6,30,24,36,1,"[104, 358, 664, 957]","[578, 584, 588, 754, 830]",927
590,0,4,33,12,-1,"[49, 85, 89, 162]","[138, 264, 370, 454, 698]",998
10337,8,5,34,0,1,"[14, 182, 362, 712]","[108, 518, 668, 751, 796]",121
759,0,26,7,30,-1,"[42, 43, 609, 879]","[273, 286, 335, 464, 541]",506
4398,3,33,7,32,-1,"[264, 704, 857, 1022]","[286, 300, 460, 464, 909]",795
623,0,23,27,36,-1,"[240, 317, 427, 745]","[104, 436, 631, 813, 909]",804
2977,2,10,14,15,-1,"[130, 185, 427, 669]","[51, 263, 543, 882, 980]",55
5352,4,14,16,18,1,"[263, 600, 706, 792]","[159, 306, 436, 507, 681]",617
10582,8,25,6,32,-1,"[2, 150, 321, 649]","[398, 410, 436, 614, 986]",964
3128,2,11,26,40,-1,"[135, 706, 1014, 1035]","[641, 690, 861, 879, 953]",1
9715,8,7,26,34,-1,"[109, 149, 738, 835]","[301, 412, 563, 752, 971]",430
2536,2,33,24,25,-1,"[129, 138, 704, 858]","[311, 473, 513, 584, 754]",857
1515,1,34,27,31,-1,"[58, 71, 141, 255]","[33, 104, 631, 813, 931]",116
8258,6,30,25,13,1,"[221, 358, 695, 791]","[90, 296, 307, 762, 964]",957
2793,2,19,32,0,-1,"[101, 276, 1010, 1037]","[159, 429, 459, 487, 535]",124
3342,2,0,6,21,-1,"[13, 505, 545, 856]","[35, 216, 257, 630, 1043]",719
6004,4,6,0,27,-1,"[30, 64, 815, 878]","[13, 457, 545, 597, 692]",407
1322,1,8,6,0,1,"[29, 583, 671, 1034]","[216, 300, 624, 630, 1043]",140
10182,8,14,6,45,1,"[138, 600, 757, 1021]","[410, 614, 630, 909, 986]",531
3248,2,11,19,41,1,"[1, 117, 1014, 1035]","[101, 124, 276, 594, 1010]",901
4388,3,18,23,11,1,"[587, 815, 872, 1019]","[449, 524, 531, 745, 1031]",207
8366,6,30,18,9,1,"[248, 358, 664, 958]","[48, 270, 379, 406, 839]",969
7760,6,16,32,42,-1,"[159, 765, 825, 901]","[3, 17, 249, 516, 610]",306
8438,7,11,14,11,-1,"[348, 483, 770, 786]","[500, 529, 531, 1021, 1032]",771
3077,2,9,32,5,-1,"[461, 821, 850, 947]","[46, 64, 159, 429, 511]",29
2120,1,9,31,14,-1,"[34, 821, 850, 947]","[207, 347, 584, 649, 754]",834
8190,6,33,26,11,-1,"[268, 327, 371, 692]","[151, 295, 343, 922, 953]",20
296,0,29,0,5,-1,"[107, 588, 719, 906]","[545, 912, 920, 997, 1041]",706
4315,3,10,19,16,1,"[185, 738, 859, 925]","[124, 161, 191, 276, 1037]",143
10067,8,15,30,16,1,"[90, 601, 808, 947]","[104, 189, 221, 470, 695]",1010
5511,4,28,19,30,-1,"[43, 671, 758, 1022]","[124, 276, 604, 882, 977]",616
159,0,10,8,17,-1,"[55, 66, 721, 738]","[43, 410, 506, 829, 1034]",717
5665,4,11,15,8,-1,"[176, 588, 610, 645]","[380, 666, 865, 877, 1040]",901
5154,4,17,3,19,-1,"[112, 338, 520, 642]","[196, 287, 363, 607, 907]",517
2225,1,30,1,12,-1,"[399, 419, 606, 711]","[315, 366, 440, 796, 876]",664
2291,1,14,3,29,-1,"[263, 600, 617, 859]","[326, 363, 462, 696, 827]",1013
9034,7,6,22,34,-1,"[59, 391, 453, 653]","[61, 81, 227, 379, 996]",284
4880,3,15,26,10,-1,"[234, 865, 877, 1040]","[463, 500, 641, 690, 848]",679
2583,2,14,9,24,1,"[51, 263, 600, 980]","[29, 607, 821, 834, 947]",792
5700,4,1,14,44,-1,"[366, 585, 796, 825]","[263, 600, 617, 706, 792]",814
10443,8,18,34,43,-1,"[585, 588, 761, 839]","[518, 668, 691, 751, 815]",54
6144,4,26,9,13,1,"[71, 546, 922, 953]","[80, 85, 201, 461, 834]",343
3740,3,4,17,47,-1,"[107, 269, 597, 653]","[50, 112, 139, 152, 383]",517
9171,7,22,23,25,1,"[16, 26, 61, 121]","[140, 398, 781, 827, 1000]",330
9760,8,11,14,25,1,"[290, 786, 944, 980]","[138, 483, 531, 600, 1021]",434
5686,4,16,12,40,-1,"[159, 306, 630, 725]","[0, 203, 472, 794, 992]",335
4421,3,1,19,38,1,"[315, 366, 392, 814]","[161, 594, 604, 951, 1037]",821
246,0,28,0,0,-1,"[399, 453, 977, 1040]","[505, 545, 912, 920, 1041]",509
9968,8,6,0,25,-1,"[35, 587, 614, 630]","[13, 252, 260, 609, 795]",909
4510,3,32,34,44,1,"[46, 69, 390, 535]","[36, 309, 441, 541, 809]",453
5535,4,11,23,20,-1,"[1, 531, 588, 645]","[33, 218, 621, 827, 1031]",154
8913,7,24,17,21,-1,"[578, 584, 894, 952]","[320, 338, 364, 649, 766]",830
6672,5,25,24,32,-1,"[304, 390, 462, 869]","[202, 434, 578, 584, 868]",430
4257,3,28,17,41,-1,"[470, 496, 864, 929]","[152, 214, 383, 500, 649]",616
7704,6,11,13,37,-1,"[149, 378, 675, 965]","[373, 427, 617, 694, 859]",139
1643,1,25,23,37,-1,"[8, 430, 432, 594]","[317, 427, 449, 662, 745]",390
6733,5,3,19,44,-1,"[94, 185, 196, 318]","[63, 361, 529, 604, 912]",362
3614,2,11,25,35,1,"[135, 610, 645, 1014]","[304, 408, 812, 820, 967]",901
6133,4,28,15,14,1,"[114, 758, 791, 864]","[380, 385, 403, 877, 901]",671
5083,4,29,23,34,-1,"[250, 292, 348, 996]","[218, 827, 963, 965, 1031]",654
4076,3,17,29,14,1,"[152, 383, 606, 649]","[49, 90, 292, 399, 580]",714
928,0,17,6,18,-1,"[123, 152, 153, 655]","[35, 294, 333, 624, 630]",863
2467,2,18,29,0,-1,"[14, 184, 725, 817]","[90, 517, 588, 731, 922]",871
5343,4,20,19,25,-1,"[168, 245, 326, 980]","[124, 276, 604, 926, 977]",669
1715,1,9,1,42,-1,"[155, 821, 834, 947]","[315, 366, 585, 796, 825]",461
7418,6,30,11,37,1,"[104, 664, 744, 957]","[139, 202, 378, 675, 965]",791
8155,6,27,34,34,-1,"[369, 487, 645, 904]","[108, 518, 591, 980, 981]",1021
10289,8,15,8,12,-1,"[473, 601, 753, 966]","[218, 407, 430, 579, 817]",1040
10431,8,27,1,37,1,"[73, 109, 113, 328]","[110, 363, 402, 420, 444]",675
9604,8,12,26,9,-1,"[160, 289, 645, 860]","[111, 412, 563, 659, 971]",129
1999,1,11,29,14,1,"[103, 135, 901, 1035]","[107, 517, 560, 588, 719]",1
